date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:30:43	2693/2693	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:57:44%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fipad-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed5d00	(from https://mlgfix.com/ipad-repair-services-in-dubai/)
03:30:43	8525/8525	------	200	untouched ('OK')	text/css	date:Mon,%2016%20Sep%202024%2014:00:12%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/584.css?cache=1726495212&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/584cef9.css	(from https://mlgfix.com/ipad-repair-services-in-dubai/)
03:30:43	46530/46530	---M--	200	added ('OK')	image/avif	date:Mon,%2009%20Sep%202024%2000:25:11%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/rep2.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/rep2.avif	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:44	156030/156030	------	200	untouched ('')	image/avif	date:Mon,%2016%20Sep%202024%2013:21:21%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ipadinside.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ipadinside.avif	(from https://mlgfix.com/ipad-repair-services-in-dubai/)
03:30:44	23190/23190	------	200	untouched ('')	image/avif	date:Mon,%2016%20Sep%202024%2013:37:36%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ipadpp1.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ipadpp1.avif	(from https://mlgfix.com/ipad-repair-services-in-dubai/)
03:30:44	11333/11333	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:57:52%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/243	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/243.json	(from https://mlgfix.com/steam-deck-repair-services-in-dubai/)
03:30:44	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:57:53%20GMT	https://mlgfix.com/?p=243	/Users/devicecare/Desktop/static-site/mlgfix.com/indexfbc5.html	(from https://mlgfix.com/steam-deck-repair-services-in-dubai/)
03:30:44	2582/2582	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:57:53%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fsteam-deck-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embede211.json	(from https://mlgfix.com/steam-deck-repair-services-in-dubai/)
03:30:44	44129/44129	---M--	200	added ('OK')	image/avif	date:Sun,%2008%20Sep%202024%2018:38:58%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/nsw.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/nsw.avif	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:45	15879/15879	---M--	200	added ('OK')	image/avif	date:Sun,%2008%20Sep%202024%2020:45:40%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ppc.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ppc.avif	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:46	2790/2790	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:57:54%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fsteam-deck-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embede350	(from https://mlgfix.com/steam-deck-repair-services-in-dubai/)
03:30:46	7475/7475	------	200	untouched ('OK')	text/css	date:Sat,%2014%20Sep%202024%2017:06:23%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/243.css?cache=1726333583&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/243111b.css	(from https://mlgfix.com/steam-deck-repair-services-in-dubai/)
03:30:46	10820/10820	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:57:58%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/192	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/192.json	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:46	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:57:59%20GMT	https://mlgfix.com/?p=192	/Users/devicecare/Desktop/static-site/mlgfix.com/index5a6a.html	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:46	2488/2488	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:57:59%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Frog-ally-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embede5f7.json	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:46	56337/56337	---M--	200	added ('OK')	image/avif	date:Sun,%2008%20Sep%202024%2020:27:25%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ssc.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ssc.avif	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:47	2696/2696	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:00%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Frog-ally-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed2dda	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:47	6756/6756	------	200	untouched ('OK')	text/css	date:Sun,%2015%20Sep%202024%2011:18:10%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/192.css?cache=1726399090&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/192d51e.css	(from https://mlgfix.com/rog-ally-repair-services-in-dubai/)
03:30:47	11293/11293	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:03%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/214	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/214.json	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:47	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:04%20GMT	https://mlgfix.com/?p=214	/Users/devicecare/Desktop/static-site/mlgfix.com/indexba1b.html	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:47	2662/2662	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:04%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fnintendo-switch-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed33ca.json	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:47	106799/106799	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2014:36:35%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dsi-copy.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dsi-copy.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:48	2186/2186	---MCZ	200	added ('OK')	text/css	date:Tue,%2017%20Dec%202024%2000:53:11%20GMT	https://mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider.css	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider.css	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:49	2874/2874	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:05%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fnintendo-switch-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed954f	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:49	11937/11937	------	200	untouched ('OK')	text/css	date:Sat,%2014%20Sep%202024%2017:07:45%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/214.css?cache=1726333665&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/2146732.css	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:49	24247/24247	------	200	untouched ('')	image/avif	date:Sun,%2008%20Sep%202024%2020:08:11%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/all2.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/all2.avif	(from https://mlgfix.com/nintendo-switch-repair-services-in-dubai/)
03:30:49	9666/9666	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:11%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/310	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/310.json	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:49	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:12%20GMT	https://mlgfix.com/?p=310	/Users/devicecare/Desktop/static-site/mlgfix.com/index90b2.html	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:49	8037/8037	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2015:03:14%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dsx1.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dsx1.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:50	4570/4570	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2015:09:15%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dxsa.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dxsa.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:51	4304/4304	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2015:14:42%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dxc.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dxc.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:52	5971/5971	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2017%20Dec%202024%2000:53:11%20GMT	https://mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider-min.js?ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/unslider-mind1c0.js	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:53	3437/3437	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2017%20Dec%202024%2000:53:11%20GMT	https://mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.swipe.js?ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.swiped1c0.js	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	2573/2573	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:12%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fnintendo-ds-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed4ccf.json	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	2781/2781	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:13%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fnintendo-ds-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed2962	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	9267/9267	------	200	untouched ('OK')	text/css	date:Sun,%2015%20Sep%202024%2010:17:11%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/310.css?cache=1726395431&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/310cb95.css	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	8110/8110	------	200	untouched ('')	image/avif	date:Tue,%2010%20Sep%202024%2015:40:41%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dssim.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dssim.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	9474/9474	------	200	untouched ('')	image/avif	date:Tue,%2010%20Sep%202024%2015:07:10%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/2ds.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/2ds.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:54	38383/38383	---M--	200	added ('OK')	image/avif	date:Sat,%2014%20Dec%202024%2009:49:14%20GMT	https://mlgfix.com/wp-content/uploads/2024/12/mlgfixps5.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/12/mlgfixps5.avif	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:55	44132/44132	---M--	200	added ('OK')	image/avif	date:Sat,%2007%20Sep%202024%2021:36:13%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/cc2.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/cc2.avif	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:56	5121/5121	------	200	untouched ('')	image/avif	date:Tue,%2010%20Sep%202024%2015:13:07%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dsi55.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dsi55.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:56	8054/8054	------	200	untouched ('')	image/avif	date:Tue,%2010%20Sep%202024%2015:16:03%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/dslite.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/dslite.avif	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:56	13952/13952	------	200	untouched ('')	text/javascript	date:Tue,%2017%20Dec%202024%2000:53:11%20GMT	https://mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.move.js?ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/plugins/oxygen/component-framework/vendor/unslider/jquery.event.moved1c0.js	(from https://mlgfix.com/nintendo-ds-repair-services-in-dubai/)
03:30:56	11513/11513	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:27%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/122	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/122.json	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:56	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:28%20GMT	https://mlgfix.com/?p=122	/Users/devicecare/Desktop/static-site/mlgfix.com/indexdb84.html	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:56	35727/35727	---M--	200	added ('OK')	image/avif	date:Sun,%2008%20Sep%202024%2023:22:56%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/popnx.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/popnx.avif	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:57	35458/35458	---M--	200	added ('OK')	image/avif	date:Sun,%2008%20Sep%202024%2023:39:13%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/pscc.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/pscc.avif	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	2606/2606	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:28%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-5-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embeddc64.json	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:58	2814/2814	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:29%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-5-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embedbfc3	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:58	7748/7748	------	200	untouched ('OK')	text/css	date:Sat,%2014%20Dec%202024%2009:51:58%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/122.css?cache=1734169918&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/122c112.css	(from https://mlgfix.com/playstation-5-repair-services-in-dubai/)
03:30:58	10881/10881	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:33%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/182	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/182.json	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:34%20GMT	https://mlgfix.com/?p=182	/Users/devicecare/Desktop/static-site/mlgfix.com/index7b17.html	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	2511/2511	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:34%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-4-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embedf645.json	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	2719/2719	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:35%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-4-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embede0de	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	9018/9018	------	200	untouched ('OK')	text/css	date:Sat,%2014%20Sep%202024%2017:11:29%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/182.css?cache=1726333889&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/182c766.css	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	62555/62555	------	200	untouched ('')	image/avif	date:Sun,%2008%20Sep%202024%2023:43:46%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ccx.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ccx.avif	(from https://mlgfix.com/playstation-4-repair-services-in-dubai/)
03:30:58	81194/81194	---M--	200	added ('OK')	image/avif	date:Wed,%2011%20Sep%202024%2008:33:40%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/psp-logo.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/psp-logo.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	10043/10043	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:40%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/295	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/295.json	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:41%20GMT	https://mlgfix.com/?p=295	/Users/devicecare/Desktop/static-site/mlgfix.com/index1422.html	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	2598/2598	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:41%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-portable-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed48bd.json	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	2806/2806	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:42%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fplaystation-portable-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embedf1b3	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	8246/8246	------	200	untouched ('OK')	text/css	date:Sat,%2012%20Oct%202024%2001:08:18%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/295.css?cache=1728695298&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/295a1f7.css	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	166963/166963	---M--	200	added ('OK')	image/avif	date:Wed,%2011%20Sep%202024%2008:47:17%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/pspd.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/pspd.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	5401/5401	------	200	untouched ('')	image/avif	date:Wed,%2011%20Sep%202024%2008:57:45%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/vi.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/vi.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:00	9519/9519	---M--	200	added ('OK')	image/avif	date:Wed,%2011%20Sep%202024%2008:58:46%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/slimp.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/slimp.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:01	7830/7830	---M--	200	added ('OK')	image/avif	date:Wed,%2011%20Sep%202024%2009:01:54%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/pspslim1.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/pspslim1.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:02	7968/7968	------	200	untouched ('')	image/avif	date:Wed,%2011%20Sep%202024%2009:00:03%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/pspnorm.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/pspnorm.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:02	8367/8367	------	200	untouched ('')	image/avif	date:Wed,%2011%20Sep%202024%2009:03:29%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/pspgo.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/pspgo.avif	(from https://mlgfix.com/playstation-portable-repair-services-in-dubai/)
03:31:02	63577/63577	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2002:16:45%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/XSc.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/XSc.avif	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	10339/10339	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:51%20GMT	https://mlgfix.com/wp-json/wp/v2/pages/257	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/wp/v2/pages/257.json	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Mar%202025%2002:58:52%20GMT	https://mlgfix.com/?p=257	/Users/devicecare/Desktop/static-site/mlgfix.com/index548d.html	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	2634/2634	------	200	untouched ('')	application/json	date:Mon,%2024%20Mar%202025%2002:58:52%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fxbox-repair-services-in-dubai%2F	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embed23a5.json	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	2842/2842	------	200	untouched ('')	text/xml	date:Mon,%2024%20Mar%202025%2002:58:53%20GMT	https://mlgfix.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmlgfix.com%2Fxbox-repair-services-in-dubai%2F&format=xml	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-json/oembed/1.0/embedeac4	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	12879/12879	------	200	untouched ('OK')	text/css	date:Sat,%2014%20Sep%202024%2017:12:43%20GMT	http://mlgfix.com/wp-content/uploads/oxygen/css/257.css?cache=1726333963&ver=6.7.2	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/oxygen/css/257aba9.css	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	74613/74613	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2002:42:13%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/x5.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/x5.avif	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:04	15677/15677	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2003:16:28%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/xbox-one-x.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/xbox-one-x.avif	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:05	17710/17710	---M--	200	added ('OK')	image/avif	date:Tue,%2010%20Sep%202024%2003:21:39%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/360.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/360.avif	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
03:31:06	19412/19412	------	200	untouched ('')	image/avif	date:Tue,%2010%20Sep%202024%2003:13:40%20GMT	https://mlgfix.com/wp-content/uploads/2024/09/ss.avif	/Users/devicecare/Desktop/static-site/mlgfix.com/wp-content/uploads/2024/09/ss.avif	(from https://mlgfix.com/xbox-repair-services-in-dubai/)
